index	image_idx	cell_idx	row	col	shape	color
14181	1575	6	2	0	none	none
14182	1575	7	2	1	none	none
14183	1575	8	2	2	triangle	green
14184	1576	0	0	0	square	red
14185	1576	1	0	1	square	red
14186	1576	2	0	2	circle	red
14187	1576	3	1	0	triangle	red
14188	1576	4	1	1	square	green
14189	1576	5	1	2	square	green
14190	1576	6	2	0	square	red
14191	1576	7	2	1	triangle	red
14192	1576	8	2	2	triangle	red
14193	1577	0	0	0	none	none
14194	1577	1	0	1	triangle	blue
14195	1577	2	0	2	square	red
14196	1577	3	1	0	triangle	blue
14197	1577	4	1	1	triangle	red
14198	1577	5	1	2	none	none
14199	1577	6	2	0	triangle	blue
14200	1577	7	2	1	square	green
14201	1577	8	2	2	circle	green
14202	1578	0	0	0	square	green
14203	1578	1	0	1	circle	blue
14204	1578	2	0	2	triangle	blue
14205	1578	3	1	0	square	blue
14206	1578	4	1	1	square	blue
14207	1578	5	1	2	square	blue
14208	1578	6	2	0	none	none
14209	1578	7	2	1	square	green
14210	1578	8	2	2	none	none
14211	1579	0	0	0	triangle	green
14212	1579	1	0	1	square	red
14213	1579	2	0	2	square	green
14214	1579	3	1	0	square	green
14215	1579	4	1	1	circle	blue
14216	1579	5	1	2	none	none
14217	1579	6	2	0	triangle	green
14218	1579	7	2	1	square	green
14219	1579	8	2	2	none	none
14220	1580	0	0	0	none	none
14221	1580	1	0	1	triangle	green
14222	1580	2	0	2	square	blue
14223	1580	3	1	0	square	blue
14224	1580	4	1	1	square	red
14225	1580	5	1	2	none	none
14226	1580	6	2	0	circle	green
14227	1580	7	2	1	triangle	red
14228	1580	8	2	2	square	red
14229	1581	0	0	0	none	none
14230	1581	1	0	1	square	blue
14231	1581	2	0	2	square	green
14232	1581	3	1	0	none	none
14233	1581	4	1	1	square	blue
14234	1581	5	1	2	none	none
14235	1581	6	2	0	circle	green
14236	1581	7	2	1	none	none
14237	1581	8	2	2	none	none
14238	1582	0	0	0	square	red
14239	1582	1	0	1	none	none
14240	1582	2	0	2	square	green
14241	1582	3	1	0	square	red
14242	1582	4	1	1	square	red
14243	1582	5	1	2	circle	red
14244	1582	6	2	0	none	none
14245	1582	7	2	1	square	green
14246	1582	8	2	2	square	red
14247	1583	0	0	0	square	blue
14248	1583	1	0	1	square	red
14249	1583	2	0	2	square	red
14250	1583	3	1	0	circle	red
14251	1583	4	1	1	none	none
14252	1583	5	1	2	triangle	green
14253	1583	6	2	0	circle	green
14254	1583	7	2	1	square	red
14255	1583	8	2	2	none	none
14256	1584	0	0	0	triangle	blue
14257	1584	1	0	1	square	green
14258	1584	2	0	2	triangle	green
14259	1584	3	1	0	none	none
14260	1584	4	1	1	triangle	green
14261	1584	5	1	2	none	none
14262	1584	6	2	0	none	none
14263	1584	7	2	1	triangle	blue
14264	1584	8	2	2	triangle	red
14265	1585	0	0	0	triangle	red
14266	1585	1	0	1	square	blue
14267	1585	2	0	2	square	red
14268	1585	3	1	0	none	none
14269	1585	4	1	1	none	none
14270	1585	5	1	2	square	blue
14271	1585	6	2	0	square	green
14272	1585	7	2	1	triangle	red
14273	1585	8	2	2	square	red
14274	1586	0	0	0	square	blue
14275	1586	1	0	1	square	green
14276	1586	2	0	2	square	red
14277	1586	3	1	0	square	blue
14278	1586	4	1	1	none	none
14279	1586	5	1	2	circle	green
14280	1586	6	2	0	triangle	red
14281	1586	7	2	1	none	none
14282	1586	8	2	2	none	none
14283	1587	0	0	0	triangle	green
14284	1587	1	0	1	none	none
14285	1587	2	0	2	square	blue
14286	1587	3	1	0	none	none
14287	1587	4	1	1	square	green
14288	1587	5	1	2	square	blue
14289	1587	6	2	0	square	red
14290	1587	7	2	1	square	blue
14291	1587	8	2	2	circle	red
14292	1588	0	0	0	none	none
14293	1588	1	0	1	none	none
14294	1588	2	0	2	square	green
14295	1588	3	1	0	square	blue
14296	1588	4	1	1	square	red
14297	1588	5	1	2	square	blue
14298	1588	6	2	0	none	none
14299	1588	7	2	1	circle	blue
14300	1588	8	2	2	triangle	red
14301	1589	0	0	0	square	green
14302	1589	1	0	1	square	blue
14303	1589	2	0	2	none	none
14304	1589	3	1	0	square	green
14305	1589	4	1	1	square	green
14306	1589	5	1	2	none	none
14307	1589	6	2	0	square	green
14308	1589	7	2	1	square	red
14309	1589	8	2	2	square	red
14310	1590	0	0	0	square	green
14311	1590	1	0	1	circle	red
14312	1590	2	0	2	square	green
14313	1590	3	1	0	square	blue
14314	1590	4	1	1	square	green
14315	1590	5	1	2	circle	blue
14316	1590	6	2	0	none	none
14317	1590	7	2	1	square	blue
14318	1590	8	2	2	triangle	blue
14319	1591	0	0	0	none	none
14320	1591	1	0	1	square	blue
14321	1591	2	0	2	square	green
14322	1591	3	1	0	none	none
14323	1591	4	1	1	none	none
14324	1591	5	1	2	square	green
14325	1591	6	2	0	triangle	blue
14326	1591	7	2	1	none	none
14327	1591	8	2	2	triangle	green
14328	1592	0	0	0	none	none
14329	1592	1	0	1	square	red
14330	1592	2	0	2	none	none
14331	1592	3	1	0	square	red
14332	1592	4	1	1	none	none
14333	1592	5	1	2	square	red
14334	1592	6	2	0	square	blue
14335	1592	7	2	1	square	green
14336	1592	8	2	2	none	none
14337	1593	0	0	0	square	blue
14338	1593	1	0	1	triangle	blue
14339	1593	2	0	2	none	none
14340	1593	3	1	0	square	red
14341	1593	4	1	1	triangle	blue
14342	1593	5	1	2	square	red
14343	1593	6	2	0	square	green
14344	1593	7	2	1	none	none
14345	1593	8	2	2	triangle	red
14346	1594	0	0	0	none	none
14347	1594	1	0	1	triangle	blue
14348	1594	2	0	2	circle	green
14349	1594	3	1	0	none	none
14350	1594	4	1	1	triangle	red
14351	1594	5	1	2	none	none
14352	1594	6	2	0	square	red
14353	1594	7	2	1	square	red
14354	1594	8	2	2	none	none
14355	1595	0	0	0	circle	red
14356	1595	1	0	1	square	blue
14357	1595	2	0	2	triangle	green
14358	1595	3	1	0	square	green
14359	1595	4	1	1	square	red
14360	1595	5	1	2	none	none
14361	1595	6	2	0	square	green
14362	1595	7	2	1	triangle	red
14363	1595	8	2	2	none	none
14364	1596	0	0	0	triangle	blue
14365	1596	1	0	1	square	green
14366	1596	2	0	2	circle	green
14367	1596	3	1	0	square	blue
14368	1596	4	1	1	square	red
14369	1596	5	1	2	circle	blue
14370	1596	6	2	0	square	red
14371	1596	7	2	1	square	red
14372	1596	8	2	2	none	none
14373	1597	0	0	0	square	red
14374	1597	1	0	1	square	red
14375	1597	2	0	2	square	red
14376	1597	3	1	0	square	green
14377	1597	4	1	1	square	red
14378	1597	5	1	2	circle	red
14379	1597	6	2	0	square	blue
14380	1597	7	2	1	triangle	green
14381	1597	8	2	2	square	blue
14382	1598	0	0	0	square	blue
14383	1598	1	0	1	square	red
14384	1598	2	0	2	square	green
14385	1598	3	1	0	none	none
14386	1598	4	1	1	square	blue
14387	1598	5	1	2	none	none
14388	1598	6	2	0	none	none
14389	1598	7	2	1	square	red
14390	1598	8	2	2	square	green
14391	1599	0	0	0	none	none
14392	1599	1	0	1	triangle	green
14393	1599	2	0	2	circle	green
14394	1599	3	1	0	none	none
14395	1599	4	1	1	none	none
14396	1599	5	1	2	square	green
14397	1599	6	2	0	square	green
14398	1599	7	2	1	square	blue
14399	1599	8	2	2	square	green
14400	1600	0	0	0	square	blue
14401	1600	1	0	1	square	green
14402	1600	2	0	2	triangle	blue
14403	1600	3	1	0	square	red
14404	1600	4	1	1	square	red
14405	1600	5	1	2	square	red
14406	1600	6	2	0	circle	blue
14407	1600	7	2	1	square	green
14408	1600	8	2	2	square	green
14409	1601	0	0	0	none	none
14410	1601	1	0	1	square	green
14411	1601	2	0	2	none	none
14412	1601	3	1	0	square	blue
14413	1601	4	1	1	triangle	green
14414	1601	5	1	2	square	red
14415	1601	6	2	0	triangle	red
14416	1601	7	2	1	triangle	green
14417	1601	8	2	2	none	none
14418	1602	0	0	0	square	blue
14419	1602	1	0	1	circle	red
14420	1602	2	0	2	square	green
14421	1602	3	1	0	none	none
14422	1602	4	1	1	square	green
14423	1602	5	1	2	square	green
14424	1602	6	2	0	square	green
14425	1602	7	2	1	square	green
14426	1602	8	2	2	none	none
14427	1603	0	0	0	square	blue
14428	1603	1	0	1	triangle	green
14429	1603	2	0	2	square	green
14430	1603	3	1	0	square	green
14431	1603	4	1	1	triangle	red
14432	1603	5	1	2	none	none
14433	1603	6	2	0	circle	blue
14434	1603	7	2	1	square	red
14435	1603	8	2	2	none	none
14436	1604	0	0	0	none	none
14437	1604	1	0	1	triangle	blue
14438	1604	2	0	2	square	red
14439	1604	3	1	0	square	red
14440	1604	4	1	1	circle	blue
14441	1604	5	1	2	square	blue
14442	1604	6	2	0	square	blue
14443	1604	7	2	1	square	red
14444	1604	8	2	2	square	green
14445	1605	0	0	0	square	green
14446	1605	1	0	1	square	green
14447	1605	2	0	2	none	none
14448	1605	3	1	0	square	blue
14449	1605	4	1	1	none	none
14450	1605	5	1	2	square	green
14451	1605	6	2	0	none	none
14452	1605	7	2	1	square	blue
14453	1605	8	2	2	none	none
14454	1606	0	0	0	square	red
14455	1606	1	0	1	circle	green
14456	1606	2	0	2	square	green
14457	1606	3	1	0	square	green
14458	1606	4	1	1	square	green
14459	1606	5	1	2	square	blue
14460	1606	6	2	0	square	blue
14461	1606	7	2	1	square	green
14462	1606	8	2	2	none	none
14463	1607	0	0	0	square	blue
14464	1607	1	0	1	circle	green
14465	1607	2	0	2	none	none
14466	1607	3	1	0	square	blue
14467	1607	4	1	1	circle	red
14468	1607	5	1	2	triangle	blue
14469	1607	6	2	0	square	blue
14470	1607	7	2	1	square	green
14471	1607	8	2	2	none	none
14472	1608	0	0	0	circle	green
14473	1608	1	0	1	triangle	blue
14474	1608	2	0	2	circle	green
14475	1608	3	1	0	square	green
14476	1608	4	1	1	triangle	green
14477	1608	5	1	2	circle	red
14478	1608	6	2	0	square	blue
14479	1608	7	2	1	triangle	red
14480	1608	8	2	2	square	green
14481	1609	0	0	0	none	none
14482	1609	1	0	1	square	red
14483	1609	2	0	2	square	blue
14484	1609	3	1	0	square	red
14485	1609	4	1	1	triangle	green
14486	1609	5	1	2	none	none
14487	1609	6	2	0	triangle	green
14488	1609	7	2	1	triangle	red
14489	1609	8	2	2	none	none
14490	1610	0	0	0	triangle	red
14491	1610	1	0	1	none	none
14492	1610	2	0	2	square	green
14493	1610	3	1	0	square	blue
14494	1610	4	1	1	square	red
14495	1610	5	1	2	square	green
14496	1610	6	2	0	square	green
14497	1610	7	2	1	square	green
14498	1610	8	2	2	square	red
14499	1611	0	0	0	square	green
14500	1611	1	0	1	none	none
14501	1611	2	0	2	circle	green
14502	1611	3	1	0	square	blue
14503	1611	4	1	1	circle	green
14504	1611	5	1	2	triangle	red
14505	1611	6	2	0	none	none
14506	1611	7	2	1	square	red
14507	1611	8	2	2	square	green
14508	1612	0	0	0	square	green
14509	1612	1	0	1	circle	green
14510	1612	2	0	2	square	blue
14511	1612	3	1	0	square	red
14512	1612	4	1	1	square	red
14513	1612	5	1	2	square	green
14514	1612	6	2	0	square	blue
14515	1612	7	2	1	square	blue
14516	1612	8	2	2	square	red
14517	1613	0	0	0	square	red
14518	1613	1	0	1	square	green
14519	1613	2	0	2	square	green
14520	1613	3	1	0	triangle	red
14521	1613	4	1	1	triangle	green
14522	1613	5	1	2	square	blue
14523	1613	6	2	0	square	blue
14524	1613	7	2	1	circle	green
14525	1613	8	2	2	none	none
14526	1614	0	0	0	square	blue
14527	1614	1	0	1	square	blue
14528	1614	2	0	2	square	blue
14529	1614	3	1	0	none	none
14530	1614	4	1	1	square	green
14531	1614	5	1	2	triangle	red
14532	1614	6	2	0	none	none
14533	1614	7	2	1	square	red
14534	1614	8	2	2	none	none
14535	1615	0	0	0	square	green
14536	1615	1	0	1	square	blue
14537	1615	2	0	2	square	blue
14538	1615	3	1	0	square	green
14539	1615	4	1	1	circle	green
14540	1615	5	1	2	square	blue
14541	1615	6	2	0	triangle	green
14542	1615	7	2	1	square	green
14543	1615	8	2	2	square	green
14544	1616	0	0	0	circle	green
14545	1616	1	0	1	square	green
14546	1616	2	0	2	square	blue
14547	1616	3	1	0	square	blue
14548	1616	4	1	1	square	blue
14549	1616	5	1	2	none	none
14550	1616	6	2	0	square	blue
14551	1616	7	2	1	square	green
14552	1616	8	2	2	square	red
14553	1617	0	0	0	square	green
14554	1617	1	0	1	square	blue
14555	1617	2	0	2	triangle	blue
14556	1617	3	1	0	square	green
14557	1617	4	1	1	circle	blue
14558	1617	5	1	2	square	red
14559	1617	6	2	0	square	blue
14560	1617	7	2	1	none	none
14561	1617	8	2	2	square	red
14562	1618	0	0	0	square	green
14563	1618	1	0	1	square	red
14564	1618	2	0	2	none	none
14565	1618	3	1	0	square	blue
14566	1618	4	1	1	square	green
14567	1618	5	1	2	none	none
14568	1618	6	2	0	square	red
14569	1618	7	2	1	triangle	red
14570	1618	8	2	2	circle	green
14571	1619	0	0	0	none	none
14572	1619	1	0	1	square	red
14573	1619	2	0	2	circle	blue
14574	1619	3	1	0	circle	red
14575	1619	4	1	1	circle	green
14576	1619	5	1	2	square	red
14577	1619	6	2	0	none	none
14578	1619	7	2	1	circle	green
14579	1619	8	2	2	triangle	green
14580	1620	0	0	0	none	none
14581	1620	1	0	1	none	none
14582	1620	2	0	2	square	red
14583	1620	3	1	0	triangle	green
14584	1620	4	1	1	square	blue
14585	1620	5	1	2	none	none
14586	1620	6	2	0	triangle	red
14587	1620	7	2	1	square	green
14588	1620	8	2	2	triangle	green
14589	1621	0	0	0	square	green
14590	1621	1	0	1	square	red
14591	1621	2	0	2	triangle	blue
14592	1621	3	1	0	square	green
14593	1621	4	1	1	square	red
14594	1621	5	1	2	none	none
14595	1621	6	2	0	square	green
14596	1621	7	2	1	none	none
14597	1621	8	2	2	triangle	red
14598	1622	0	0	0	none	none
14599	1622	1	0	1	square	green
14600	1622	2	0	2	none	none
14601	1622	3	1	0	none	none
14602	1622	4	1	1	none	none
14603	1622	5	1	2	none	none
14604	1622	6	2	0	square	red
14605	1622	7	2	1	square	green
14606	1622	8	2	2	circle	red
14607	1623	0	0	0	none	none
14608	1623	1	0	1	triangle	red
14609	1623	2	0	2	square	red
14610	1623	3	1	0	square	red
14611	1623	4	1	1	square	red
14612	1623	5	1	2	square	blue
14613	1623	6	2	0	none	none
14614	1623	7	2	1	square	blue
14615	1623	8	2	2	triangle	green
14616	1624	0	0	0	square	blue
14617	1624	1	0	1	triangle	green
14618	1624	2	0	2	triangle	red
14619	1624	3	1	0	square	green
14620	1624	4	1	1	square	green
14621	1624	5	1	2	square	blue
14622	1624	6	2	0	triangle	blue
14623	1624	7	2	1	square	green
14624	1624	8	2	2	triangle	red
14625	1625	0	0	0	none	none
14626	1625	1	0	1	circle	red
14627	1625	2	0	2	square	green
14628	1625	3	1	0	none	none
14629	1625	4	1	1	circle	red
14630	1625	5	1	2	square	green
14631	1625	6	2	0	square	red
14632	1625	7	2	1	circle	green
14633	1625	8	2	2	none	none
14634	1626	0	0	0	square	blue
14635	1626	1	0	1	square	blue
14636	1626	2	0	2	triangle	green
14637	1626	3	1	0	square	blue
14638	1626	4	1	1	triangle	red
14639	1626	5	1	2	square	green
14640	1626	6	2	0	triangle	blue
14641	1626	7	2	1	square	red
14642	1626	8	2	2	none	none
14643	1627	0	0	0	square	green
14644	1627	1	0	1	square	red
14645	1627	2	0	2	circle	green
14646	1627	3	1	0	triangle	red
14647	1627	4	1	1	triangle	green
14648	1627	5	1	2	none	none
14649	1627	6	2	0	none	none
14650	1627	7	2	1	square	red
14651	1627	8	2	2	triangle	green
14652	1628	0	0	0	square	red
14653	1628	1	0	1	square	blue
14654	1628	2	0	2	square	blue
14655	1628	3	1	0	none	none
14656	1628	4	1	1	triangle	red
14657	1628	5	1	2	square	green
14658	1628	6	2	0	none	none
14659	1628	7	2	1	circle	blue
14660	1628	8	2	2	square	blue
14661	1629	0	0	0	none	none
14662	1629	1	0	1	square	green
14663	1629	2	0	2	square	green
14664	1629	3	1	0	square	red
14665	1629	4	1	1	square	red
14666	1629	5	1	2	square	red
14667	1629	6	2	0	circle	green
14668	1629	7	2	1	triangle	green
14669	1629	8	2	2	circle	green
14670	1630	0	0	0	square	blue
14671	1630	1	0	1	circle	green
14672	1630	2	0	2	circle	red
14673	1630	3	1	0	square	red
14674	1630	4	1	1	none	none
14675	1630	5	1	2	none	none
14676	1630	6	2	0	circle	green
14677	1630	7	2	1	circle	blue
14678	1630	8	2	2	square	blue
14679	1631	0	0	0	square	green
14680	1631	1	0	1	square	red
14681	1631	2	0	2	square	red
14682	1631	3	1	0	circle	green
14683	1631	4	1	1	square	green
14684	1631	5	1	2	circle	green
14685	1631	6	2	0	square	red
14686	1631	7	2	1	none	none
14687	1631	8	2	2	triangle	red
14688	1632	0	0	0	circle	red
14689	1632	1	0	1	square	red
14690	1632	2	0	2	circle	blue
14691	1632	3	1	0	square	blue
14692	1632	4	1	1	square	blue
14693	1632	5	1	2	square	green
14694	1632	6	2	0	none	none
14695	1632	7	2	1	none	none
14696	1632	8	2	2	triangle	red
14697	1633	0	0	0	none	none
14698	1633	1	0	1	square	green
14699	1633	2	0	2	none	none
14700	1633	3	1	0	square	blue
14701	1633	4	1	1	square	blue
14702	1633	5	1	2	circle	green
14703	1633	6	2	0	square	red
14704	1633	7	2	1	none	none
14705	1633	8	2	2	square	blue
14706	1634	0	0	0	circle	red
14707	1634	1	0	1	circle	green
14708	1634	2	0	2	none	none
14709	1634	3	1	0	square	green
14710	1634	4	1	1	triangle	green
14711	1634	5	1	2	triangle	blue
14712	1634	6	2	0	square	red
14713	1634	7	2	1	square	blue
14714	1634	8	2	2	circle	red
14715	1635	0	0	0	triangle	red
14716	1635	1	0	1	square	green
14717	1635	2	0	2	none	none
14718	1635	3	1	0	square	green
14719	1635	4	1	1	none	none
14720	1635	5	1	2	none	none
14721	1635	6	2	0	square	blue
14722	1635	7	2	1	square	blue
14723	1635	8	2	2	square	blue
14724	1636	0	0	0	square	blue
14725	1636	1	0	1	square	red
14726	1636	2	0	2	circle	red
14727	1636	3	1	0	circle	red
14728	1636	4	1	1	square	green
14729	1636	5	1	2	square	red
14730	1636	6	2	0	none	none
14731	1636	7	2	1	square	blue
14732	1636	8	2	2	square	green
14733	1637	0	0	0	square	red
14734	1637	1	0	1	triangle	blue
14735	1637	2	0	2	circle	green
14736	1637	3	1	0	triangle	red
14737	1637	4	1	1	square	green
14738	1637	5	1	2	square	green
14739	1637	6	2	0	none	none
14740	1637	7	2	1	square	green
14741	1637	8	2	2	none	none
14742	1638	0	0	0	square	blue
14743	1638	1	0	1	square	blue
14744	1638	2	0	2	triangle	green
14745	1638	3	1	0	square	green
14746	1638	4	1	1	none	none
14747	1638	5	1	2	square	green
14748	1638	6	2	0	none	none
14749	1638	7	2	1	square	blue
14750	1638	8	2	2	square	red
14751	1639	0	0	0	square	green
14752	1639	1	0	1	square	red
14753	1639	2	0	2	square	blue
14754	1639	3	1	0	square	green
14755	1639	4	1	1	none	none
14756	1639	5	1	2	none	none
14757	1639	6	2	0	circle	red
14758	1639	7	2	1	circle	red
14759	1639	8	2	2	triangle	blue
14760	1640	0	0	0	square	blue
14761	1640	1	0	1	square	blue
14762	1640	2	0	2	none	none
14763	1640	3	1	0	none	none
14764	1640	4	1	1	square	green
14765	1640	5	1	2	triangle	red
14766	1640	6	2	0	triangle	green
14767	1640	7	2	1	triangle	red
14768	1640	8	2	2	circle	green
14769	1641	0	0	0	circle	red
14770	1641	1	0	1	none	none
14771	1641	2	0	2	none	none
14772	1641	3	1	0	none	none
14773	1641	4	1	1	square	blue
14774	1641	5	1	2	circle	green
14775	1641	6	2	0	none	none
14776	1641	7	2	1	square	red
14777	1641	8	2	2	triangle	green
14778	1642	0	0	0	none	none
14779	1642	1	0	1	square	green
14780	1642	2	0	2	none	none
14781	1642	3	1	0	square	blue
14782	1642	4	1	1	square	red
14783	1642	5	1	2	square	blue
14784	1642	6	2	0	square	blue
14785	1642	7	2	1	none	none
14786	1642	8	2	2	circle	blue
14787	1643	0	0	0	triangle	blue
14788	1643	1	0	1	none	none
14789	1643	2	0	2	none	none
14790	1643	3	1	0	square	green
14791	1643	4	1	1	triangle	red
14792	1643	5	1	2	square	green
14793	1643	6	2	0	none	none
14794	1643	7	2	1	none	none
14795	1643	8	2	2	triangle	green
14796	1644	0	0	0	square	green
14797	1644	1	0	1	square	red
14798	1644	2	0	2	triangle	green
14799	1644	3	1	0	square	green
14800	1644	4	1	1	circle	blue
14801	1644	5	1	2	square	blue
14802	1644	6	2	0	circle	red
14803	1644	7	2	1	circle	green
14804	1644	8	2	2	triangle	green
14805	1645	0	0	0	none	none
14806	1645	1	0	1	triangle	blue
14807	1645	2	0	2	square	green
14808	1645	3	1	0	square	green
14809	1645	4	1	1	square	red
14810	1645	5	1	2	square	red
14811	1645	6	2	0	square	red
14812	1645	7	2	1	triangle	green
14813	1645	8	2	2	square	red
14814	1646	0	0	0	square	green
14815	1646	1	0	1	square	green
14816	1646	2	0	2	none	none
14817	1646	3	1	0	square	red
14818	1646	4	1	1	triangle	green
14819	1646	5	1	2	circle	green
14820	1646	6	2	0	square	red
14821	1646	7	2	1	square	red
14822	1646	8	2	2	square	blue
14823	1647	0	0	0	square	red
14824	1647	1	0	1	square	red
14825	1647	2	0	2	square	red
14826	1647	3	1	0	circle	blue
14827	1647	4	1	1	square	green
14828	1647	5	1	2	none	none
14829	1647	6	2	0	square	red
14830	1647	7	2	1	circle	red
14831	1647	8	2	2	square	green
14832	1648	0	0	0	square	blue
14833	1648	1	0	1	triangle	green
14834	1648	2	0	2	none	none
14835	1648	3	1	0	triangle	red
14836	1648	4	1	1	none	none
14837	1648	5	1	2	triangle	green
14838	1648	6	2	0	none	none
14839	1648	7	2	1	square	green
14840	1648	8	2	2	square	red
14841	1649	0	0	0	none	none
14842	1649	1	0	1	square	green
14843	1649	2	0	2	circle	green
14844	1649	3	1	0	square	green
14845	1649	4	1	1	square	green
14846	1649	5	1	2	square	red
14847	1649	6	2	0	square	blue
14848	1649	7	2	1	square	blue
14849	1649	8	2	2	circle	green
14850	1650	0	0	0	square	green
14851	1650	1	0	1	square	green
14852	1650	2	0	2	square	green
14853	1650	3	1	0	circle	red
14854	1650	4	1	1	square	red
14855	1650	5	1	2	square	red
14856	1650	6	2	0	circle	green
14857	1650	7	2	1	square	blue
14858	1650	8	2	2	triangle	green
14859	1651	0	0	0	none	none
14860	1651	1	0	1	square	green
14861	1651	2	0	2	square	green
14862	1651	3	1	0	square	blue
14863	1651	4	1	1	square	red
14864	1651	5	1	2	circle	blue
14865	1651	6	2	0	circle	green
14866	1651	7	2	1	none	none
14867	1651	8	2	2	square	red
14868	1652	0	0	0	square	blue
14869	1652	1	0	1	square	green
14870	1652	2	0	2	triangle	red
14871	1652	3	1	0	none	none
14872	1652	4	1	1	square	green
14873	1652	5	1	2	triangle	blue
14874	1652	6	2	0	square	blue
14875	1652	7	2	1	square	green
14876	1652	8	2	2	triangle	blue
14877	1653	0	0	0	square	green
14878	1653	1	0	1	circle	blue
14879	1653	2	0	2	square	blue
14880	1653	3	1	0	square	red
14881	1653	4	1	1	square	blue
14882	1653	5	1	2	none	none
14883	1653	6	2	0	triangle	blue
14884	1653	7	2	1	square	blue
14885	1653	8	2	2	square	green
14886	1654	0	0	0	none	none
14887	1654	1	0	1	square	blue
14888	1654	2	0	2	square	green
14889	1654	3	1	0	triangle	green
14890	1654	4	1	1	square	red
14891	1654	5	1	2	square	green
14892	1654	6	2	0	triangle	green
14893	1654	7	2	1	circle	blue
14894	1654	8	2	2	none	none
14895	1655	0	0	0	triangle	red
14896	1655	1	0	1	circle	red
14897	1655	2	0	2	none	none
14898	1655	3	1	0	square	green
14899	1655	4	1	1	square	red
14900	1655	5	1	2	square	green
